Target_ID,Frame,Timestamp,X_pixels,Y_pixels,Range_pixels,Range_km_estimated,Azimuth_degrees,Speed_mps_estimated,Direction_degrees,Confidence,Defense_Zone,Target_Type,Radar_ID
T_1029,31,00:00:01,472.72,49.49,229.53,2.754,67.8,0.092,232.22,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1029,32,00:00:01,472.72,49.49,229.53,2.754,67.8,0.0,67.8,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1029,33,00:00:01,472.72,49.52,229.5,2.754,67.8,0.035,265.7,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1029,34,00:00:01,472.72,49.52,229.5,2.754,67.8,0.0,67.8,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1029,35,00:00:01,472.76,49.54,229.5,2.754,67.79,0.05,337.95,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1029,36,00:00:01,472.7,49.42,229.58,2.755,67.81,0.139,114.53,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1029,37,00:00:01,472.89,49.5,229.57,2.755,67.76,0.216,334.44,0.889,OUTER_MONITORING,PERSON,BFSR_01
T_1029,38,00:00:01,472.96,49.61,229.5,2.754,67.73,0.141,306.28,0.884,OUTER_MONITORING,PERSON,BFSR_01
T_1029,39,00:00:01,472.93,49.76,229.35,2.752,67.73,0.165,257.84,0.883,OUTER_MONITORING,PERSON,BFSR_01
T_1029,40,00:00:01,472.76,49.55,229.49,2.754,67.79,0.291,128.31,0.881,OUTER_MONITORING,PERSON,BFSR_01
T_1029,41,00:00:01,472.95,49.69,229.42,2.753,67.73,0.256,322.41,0.879,OUTER_MONITORING,PERSON,BFSR_01
T_1029,42,00:00:01,473.05,49.81,229.35,2.752,67.69,0.169,311.6,0.873,OUTER_MONITORING,PERSON,BFSR_01
T_1029,43,00:00:01,472.67,49.59,229.41,2.753,67.8,0.476,149.91,0.863,OUTER_MONITORING,PERSON,BFSR_01
T_1029,44,00:00:01,472.97,49.81,229.32,2.752,67.71,0.397,323.44,0.852,OUTER_MONITORING,PERSON,BFSR_01
T_1030,18,00:00:00,542.32,135.75,200.93,2.411,38.93,0.0,38.93,0.894,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1030,19,00:00:00,543.5,135.19,202.21,2.426,38.84,1.413,25.27,0.907,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1030,20,00:00:00,544.3,134.7,203.13,2.438,38.81,1.011,31.44,0.899,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1030,21,00:00:00,545.41,133.9,204.5,2.454,38.78,1.479,35.7,0.903,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1030,22,00:00:00,546.72,133.44,205.82,2.47,38.66,1.503,19.39,0.895,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1030,23,00:00:00,547.9,132.75,207.16,2.486,38.6,1.468,30.3,0.869,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1030,24,00:00:01,549.0,132.13,208.41,2.501,38.55,1.369,29.57,0.86,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1030,25,00:00:01,549.99,131.48,209.59,2.515,38.52,1.277,33.0,0.783,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1030,26,00:00:01,551.5,131.01,211.06,2.533,38.36,1.704,17.51,0.79,OUTER_MONITORING,PERSON,BFSR_01
T_1030,27,00:00:01,552.47,130.35,212.24,2.547,38.34,1.274,34.07,0.735,OUTER_MONITORING,PERSON,BFSR_01
T_1030,28,00:00:01,554.29,129.32,214.3,2.572,38.25,2.255,29.68,0.737,OUTER_MONITORING,PERSON,BFSR_01
T_1030,29,00:00:01,557.13,127.43,217.7,2.612,38.18,3.681,33.52,0.68,OUTER_MONITORING,PERSON,BFSR_01
T_1030,30,00:00:01,558.14,126.69,218.96,2.627,38.17,1.357,36.21,0.774,OUTER_MONITORING,PERSON,BFSR_01
T_1030,31,00:00:01,558.54,126.2,219.57,2.635,38.21,0.685,51.08,0.847,OUTER_MONITORING,PERSON,BFSR_01
T_1030,32,00:00:01,559.17,125.99,220.19,2.642,38.15,0.709,18.16,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1030,33,00:00:01,559.73,125.86,220.72,2.649,38.08,0.624,13.33,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1030,34,00:00:01,559.74,125.57,220.91,2.651,38.14,0.314,86.55,0.836,OUTER_MONITORING,PERSON,BFSR_01
T_1030,35,00:00:01,565.45,121.72,227.77,2.733,38.02,7.431,34.02,0.611,OUTER_MONITORING,PERSON,BFSR_01
T_1030,36,00:00:01,565.47,121.67,227.82,2.734,38.02,0.059,63.98,0.599,OUTER_MONITORING,PERSON,BFSR_01
T_1030,37,00:00:01,565.78,121.43,228.21,2.739,38.02,0.422,37.65,0.6,OUTER_MONITORING,PERSON,BFSR_01
T_1030,38,00:00:01,565.59,121.47,228.04,2.736,38.04,0.212,190.22,0.579,OUTER_MONITORING,PERSON,BFSR_01
T_1030,39,00:00:01,565.98,121.28,228.46,2.741,38.02,0.465,25.09,0.585,OUTER_MONITORING,PERSON,BFSR_01
T_1030,40,00:00:01,565.79,121.49,228.18,2.738,38.01,0.298,226.69,0.564,OUTER_MONITORING,PERSON,BFSR_01
T_1030,41,00:00:01,566.11,121.29,228.55,2.743,38.0,0.402,31.31,0.548,OUTER_MONITORING,PERSON,BFSR_01
T_1030,42,00:00:01,566.19,121.23,228.66,2.744,38.0,0.117,37.91,0.524,OUTER_MONITORING,PERSON,BFSR_01
T_1032,25,00:00:01,524.56,84.62,225.08,2.701,52.01,0.0,52.01,0.886,OUTER_MONITORING,PERSON,BFSR_01
T_1032,26,00:00:01,524.49,84.89,224.83,2.698,51.98,0.298,256.0,0.887,OUTER_MONITORING,PERSON,BFSR_01
T_1032,27,00:00:01,524.52,84.89,224.85,2.698,51.97,0.032,2.64,0.889,OUTER_MONITORING,PERSON,BFSR_01
T_1032,28,00:00:01,524.58,84.95,224.84,2.698,51.95,0.091,315.92,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1032,29,00:00:01,524.65,84.78,225.01,2.7,51.96,0.19,67.85,0.889,OUTER_MONITORING,PERSON,BFSR_01
T_1032,30,00:00:01,524.57,84.91,224.86,2.698,51.96,0.163,238.68,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1032,31,00:00:01,524.78,85.09,224.85,2.698,51.89,0.295,319.01,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1032,34,00:00:01,524.98,85.02,225.03,2.7,51.86,0.077,19.6,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1032,35,00:00:01,524.98,85.11,224.96,2.699,51.85,0.095,269.77,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1032,36,00:00:01,524.96,85.09,224.96,2.7,51.85,0.027,130.94,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1032,37,00:00:01,524.92,85.07,224.95,2.699,51.86,0.051,154.45,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1032,38,00:00:01,524.65,85.01,224.83,2.698,51.93,0.299,167.38,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1032,39,00:00:01,524.63,84.99,224.83,2.698,51.93,0.025,136.76,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1032,40,00:00:01,524.58,84.92,224.86,2.698,51.95,0.092,125.23,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1032,41,00:00:01,524.58,84.92,224.86,2.698,51.95,0.0,51.95,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1032,42,00:00:01,524.58,84.92,224.86,2.698,51.95,0.0,51.95,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1032,43,00:00:01,524.59,84.92,224.87,2.698,51.95,0.011,21.51,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1032,44,00:00:01,524.56,84.89,224.87,2.698,51.96,0.049,143.56,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1032,45,00:00:01,524.63,84.88,224.92,2.699,51.95,0.084,4.9,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1032,46,00:00:01,524.49,84.79,224.9,2.699,51.99,0.186,147.12,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1032,47,00:00:01,524.52,84.89,224.84,2.698,51.97,0.112,286.73,0.888,OUTER_MONITORING,PERSON,BFSR_01
T_1032,48,00:00:02,524.54,84.62,225.07,2.701,52.01,0.292,85.63,0.88,OUTER_MONITORING,PERSON,BFSR_01
T_1032,49,00:00:02,524.52,84.52,225.14,2.702,52.03,0.115,97.07,0.872,OUTER_MONITORING,PERSON,BFSR_01
T_1032,50,00:00:02,524.73,84.47,225.31,2.704,52.0,0.224,13.42,0.859,OUTER_MONITORING,PERSON,BFSR_01
T_1032,51,00:00:02,524.53,84.79,224.93,2.699,51.98,0.41,239.0,0.846,OUTER_MONITORING,PERSON,BFSR_01
T_1033,27,00:00:01,618.69,237.39,233.99,2.808,6.04,0.0,6.04,0.877,OUTER_MONITORING,PERSON,BFSR_01
T_1033,28,00:00:01,618.9,237.1,234.23,2.811,6.1,0.381,54.14,0.889,OUTER_MONITORING,PERSON,BFSR_01
T_1033,29,00:00:01,618.73,237.27,234.04,2.808,6.06,0.262,225.0,0.889,OUTER_MONITORING,PERSON,BFSR_01
T_1033,30,00:00:01,618.74,237.16,234.06,2.809,6.09,0.128,84.61,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1033,31,00:00:01,618.93,237.16,234.25,2.811,6.09,0.206,359.65,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1033,32,00:00:01,618.93,237.42,234.22,2.811,6.02,0.281,269.7,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1033,33,00:00:01,619.04,237.17,234.36,2.812,6.08,0.288,65.82,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1033,34,00:00:01,619.01,237.1,234.34,2.812,6.1,0.081,108.81,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1033,35,00:00:01,619.09,237.33,234.39,2.813,6.04,0.258,287.87,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1033,36,00:00:01,619.02,237.26,234.33,2.812,6.06,0.1,132.56,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1033,37,00:00:01,619.15,237.14,234.48,2.814,6.08,0.189,41.71,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1033,38,00:00:01,619.05,237.08,234.38,2.813,6.1,0.131,146.66,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1033,39,00:00:01,619.07,237.14,234.39,2.813,6.09,0.074,284.62,0.895,OUTER_MONITORING,PERSON,BFSR_01
T_1033,50,00:00:02,617.87,234.85,233.46,2.801,6.68,0.254,117.52,0.86,OUTER_MONITORING,PERSON,BFSR_01
T_1033,51,00:00:02,618.11,234.85,233.69,2.804,6.67,0.256,0.5,0.835,OUTER_MONITORING,PERSON,BFSR_01
T_1033,52,00:00:02,618.97,235.01,234.53,2.814,6.61,0.948,348.96,0.852,OUTER_MONITORING,PERSON,BFSR_01
T_1033,53,00:00:02,619.75,235.11,235.29,2.823,6.56,0.844,353.04,0.875,OUTER_MONITORING,PERSON,BFSR_01
T_1033,54,00:00:02,620.67,235.53,236.16,2.834,6.44,1.092,335.45,0.88,OUTER_MONITORING,PERSON,BFSR_01
T_1033,55,00:00:02,621.12,235.54,236.6,2.839,6.42,0.484,358.49,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1033,56,00:00:02,622.42,235.86,237.86,2.854,6.31,1.449,346.23,0.865,OUTER_MONITORING,PERSON,BFSR_01
T_1033,57,00:00:02,623.5,235.85,238.94,2.867,6.28,1.17,0.69,0.853,OUTER_MONITORING,PERSON,BFSR_01
T_1033,58,00:00:02,624.76,236.21,240.15,2.882,6.17,1.408,344.06,0.858,OUTER_MONITORING,PERSON,BFSR_01
T_1033,59,00:00:02,626.02,236.67,241.35,2.896,6.02,1.454,339.71,0.864,OUTER_MONITORING,PERSON,BFSR_01
T_1033,60,00:00:02,628.12,237.42,243.37,2.92,5.8,2.41,340.46,0.715,OUTER_MONITORING,PERSON,BFSR_01
T_1033,61,00:00:02,628.5,237.94,243.69,2.924,5.67,0.698,305.74,0.703,OUTER_MONITORING,PERSON,BFSR_01
T_1034,30,00:00:01,575.46,114.47,240.12,2.881,37.91,0.0,37.91,0.89,OUTER_MONITORING,PERSON,BFSR_01
T_1034,31,00:00:01,575.47,114.26,240.26,2.883,37.94,0.228,87.78,0.896,OUTER_MONITORING,PERSON,BFSR_01
T_1034,32,00:00:01,575.5,114.38,240.21,2.883,37.92,0.131,284.35,0.894,OUTER_MONITORING,PERSON,BFSR_01
T_1034,33,00:00:01,575.45,114.33,240.21,2.882,37.94,0.077,131.04,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1034,34,00:00:01,575.37,114.46,240.06,2.881,37.92,0.168,237.63,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1034,43,00:00:01,572.85,118.2,235.78,2.829,37.58,0.541,236.06,0.75,OUTER_MONITORING,PERSON,BFSR_01
T_1034,44,00:00:01,573.53,118.01,236.43,2.837,37.52,0.759,16.07,0.827,OUTER_MONITORING,PERSON,BFSR_01
T_1034,45,00:00:01,573.94,118.0,236.77,2.841,37.46,0.449,1.07,0.835,OUTER_MONITORING,PERSON,BFSR_01
T_1034,46,00:00:01,574.33,117.89,237.14,2.846,37.42,0.436,15.78,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1034,47,00:00:01,574.46,117.72,237.35,2.848,37.44,0.232,53.54,0.893,OUTER_MONITORING,PERSON,BFSR_01
T_1034,48,00:00:02,574.91,117.61,237.78,2.853,37.39,0.504,13.01,0.892,OUTER_MONITORING,PERSON,BFSR_01
T_1034,49,00:00:02,575.15,117.26,238.17,2.858,37.42,0.456,56.21,0.913,OUTER_MONITORING,PERSON,BFSR_01
T_1034,50,00:00:02,575.33,117.21,238.35,2.86,37.41,0.207,15.27,0.914,OUTER_MONITORING,PERSON,BFSR_01
T_1034,51,00:00:02,575.57,117.03,238.65,2.864,37.41,0.317,37.66,0.912,OUTER_MONITORING,PERSON,BFSR_01
T_1034,52,00:00:02,575.77,116.66,239.03,2.868,37.45,0.455,61.79,0.906,OUTER_MONITORING,PERSON,BFSR_01
T_1034,53,00:00:02,576.12,116.23,239.57,2.875,37.48,0.601,49.75,0.91,OUTER_MONITORING,PERSON,BFSR_01
T_1034,54,00:00:02,576.32,115.97,239.89,2.879,37.5,0.357,53.74,0.906,OUTER_MONITORING,PERSON,BFSR_01
T_1034,55,00:00:02,576.63,115.67,240.32,2.884,37.51,0.463,44.61,0.897,OUTER_MONITORING,PERSON,BFSR_01
T_1034,56,00:00:02,576.98,115.15,240.91,2.891,37.56,0.676,55.49,0.891,OUTER_MONITORING,PERSON,BFSR_01
T_1034,57,00:00:02,577.05,114.89,241.13,2.894,37.6,0.292,74.64,0.873,OUTER_MONITORING,PERSON,BFSR_01
T_1034,58,00:00:02,577.5,114.3,241.84,2.902,37.64,0.8,52.67,0.843,OUTER_MONITORING,PERSON,BFSR_01
T_1034,59,00:00:02,577.86,114.02,242.3,2.908,37.64,0.49,38.15,0.646,OUTER_MONITORING,PERSON,BFSR_01
T_1034,60,00:00:02,581.22,107.52,248.94,2.987,38.35,7.9,62.65,0.876,OUTER_MONITORING,PERSON,BFSR_01
T_1034,61,00:00:02,581.57,106.92,249.59,2.995,38.41,0.752,59.97,0.867,OUTER_MONITORING,PERSON,BFSR_01
T_1034,62,00:00:02,581.98,106.96,249.89,2.999,38.35,0.452,353.97,0.852,OUTER_MONITORING,PERSON,BFSR_01
T_1035,31,00:00:01,537.73,170.5,177.18,2.126,31.09,0.0,31.09,0.588,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1035,32,00:00:01,537.21,171.0,176.48,2.118,31.04,0.781,223.39,0.596,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1035,33,00:00:01,536.71,171.18,175.97,2.112,31.07,0.565,199.47,0.611,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1035,34,00:00:01,536.66,171.3,175.86,2.11,31.05,0.142,244.56,0.607,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1035,35,00:00:01,536.89,171.15,176.13,2.114,31.05,0.299,32.67,0.569,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1035,36,00:00:01,536.89,171.15,176.13,2.114,31.05,0.0,31.05,0.567,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1036,31,00:00:01,584.55,222.6,202.42,2.429,11.23,0.0,11.23,0.499,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1036,32,00:00:01,586.7,223.23,204.41,2.453,10.93,2.42,343.59,0.534,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1036,33,00:00:01,589.03,224.11,206.53,2.478,10.57,2.689,339.33,0.625,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1036,34,00:00:01,590.82,224.76,208.18,2.498,10.3,2.066,339.89,0.702,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1036,35,00:00:01,591.76,225.35,209.0,2.508,10.1,1.19,327.98,0.69,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1036,36,00:00:01,591.39,225.4,208.62,2.503,10.1,0.401,188.2,0.683,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1036,37,00:00:01,592.12,225.62,209.3,2.512,10.01,0.822,343.0,0.695,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1036,38,00:00:01,593.54,226.24,210.6,2.527,9.78,1.68,336.68,0.747,OUTER_MONITORING,PERSON,BFSR_01
T_1036,39,00:00:01,594.14,226.43,211.16,2.534,9.7,0.676,342.06,0.694,OUTER_MONITORING,PERSON,BFSR_01
T_1036,40,00:00:01,604.53,230.94,220.73,2.649,8.09,12.238,336.54,0.573,OUTER_MONITORING,PERSON,BFSR_01
T_1036,41,00:00:01,605.04,231.03,221.22,2.655,8.05,0.557,350.92,0.603,OUTER_MONITORING,PERSON,BFSR_01
T_1036,42,00:00:01,605.7,231.35,221.83,2.662,7.94,0.792,333.67,0.608,OUTER_MONITORING,PERSON,BFSR_01
T_1036,43,00:00:01,605.72,231.42,221.84,2.662,7.92,0.077,286.99,0.618,OUTER_MONITORING,PERSON,BFSR_01
T_1036,44,00:00:01,606.1,231.69,222.17,2.666,7.84,0.498,324.61,0.614,OUTER_MONITORING,PERSON,BFSR_01
T_1036,45,00:00:01,606.29,231.73,222.36,2.668,7.82,0.214,347.24,0.604,OUTER_MONITORING,PERSON,BFSR_01
T_1036,46,00:00:01,606.52,231.81,222.58,2.671,7.8,0.266,341.1,0.612,OUTER_MONITORING,PERSON,BFSR_01
T_1036,47,00:00:01,606.64,231.92,222.68,2.672,7.76,0.178,316.65,0.608,OUTER_MONITORING,PERSON,BFSR_01
T_1036,48,00:00:02,606.91,231.83,222.96,2.675,7.78,0.301,18.82,0.59,OUTER_MONITORING,PERSON,BFSR_01
T_1036,49,00:00:02,607.56,231.96,223.59,2.683,7.72,0.719,348.88,0.583,OUTER_MONITORING,PERSON,BFSR_01
T_1037,43,00:00:01,544.48,130.59,205.88,2.471,39.67,0.0,39.67,0.877,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,44,00:00:01,543.12,131.25,204.4,2.453,39.77,1.636,206.17,0.883,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,45,00:00:01,541.61,131.61,203.02,2.436,39.96,1.672,193.21,0.896,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,46,00:00:01,540.06,132.03,201.56,2.419,40.15,1.737,195.09,0.883,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,47,00:00:01,539.02,132.57,200.41,2.405,40.23,1.274,207.7,0.895,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,48,00:00:02,537.58,133.07,199.0,2.388,40.39,1.643,198.83,0.895,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,49,00:00:02,536.39,133.61,197.73,2.373,40.49,1.416,204.75,0.736,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,50,00:00:02,535.21,134.16,196.49,2.358,40.59,1.399,204.83,0.735,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,51,00:00:02,533.94,134.86,195.07,2.341,40.68,1.564,209.0,0.731,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,52,00:00:02,532.58,135.07,193.9,2.327,40.89,1.493,188.53,0.735,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,53,00:00:02,531.53,135.78,192.64,2.312,40.94,1.368,214.11,0.734,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,54,00:00:02,530.43,135.98,191.68,2.3,41.11,1.203,190.41,0.896,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,55,00:00:02,529.5,136.5,190.64,2.288,41.17,1.154,209.28,0.899,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,56,00:00:02,528.25,136.83,189.48,2.274,41.35,1.397,194.79,0.893,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,57,00:00:02,527.2,137.39,188.32,2.26,41.43,1.286,208.27,0.895,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,58,00:00:02,526.18,137.62,187.4,2.249,41.58,1.134,192.59,0.895,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,59,00:00:02,525.08,138.08,186.28,2.235,41.7,1.281,202.71,0.895,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,60,00:00:02,523.39,138.78,184.55,2.215,41.89,1.979,202.32,0.893,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,61,00:00:02,522.5,138.96,183.77,2.205,42.03,0.977,191.63,0.888,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,62,00:00:02,521.68,139.36,182.89,2.195,42.11,0.989,205.95,0.889,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,63,00:00:02,521.01,139.56,182.26,2.187,42.21,0.751,196.5,0.88,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,64,00:00:02,520.13,139.76,181.48,2.178,42.34,0.97,192.82,0.877,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,65,00:00:02,519.76,140.19,180.91,2.171,42.32,0.616,228.71,0.872,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,66,00:00:02,518.89,140.47,180.08,2.161,42.44,0.981,198.33,0.868,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,67,00:00:02,518.45,140.54,179.71,2.157,42.52,0.484,188.38,0.863,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1037,68,00:00:02,517.61,140.91,178.84,2.146,42.62,0.991,203.88,0.855,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1038,50,00:00:02,589.75,227.66,206.63,2.48,9.57,0.0,9.57,0.855,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1038,51,00:00:02,589.39,227.78,206.25,2.475,9.55,0.41,198.42,0.868,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1038,52,00:00:02,588.96,228.14,205.77,2.469,9.47,0.609,220.31,0.882,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1038,53,00:00:02,589.21,228.05,206.03,2.472,9.48,0.287,19.66,0.875,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1038,54,00:00:02,589.04,228.37,205.81,2.47,9.4,0.387,242.09,0.868,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1038,55,00:00:02,589.09,228.16,205.89,2.471,9.46,0.235,77.29,0.858,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1038,56,00:00:02,589.12,228.49,205.86,2.47,9.37,0.357,274.78,0.846,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,102,00:00:04,221.51,143.64,202.65,2.432,144.26,0.0,144.26,0.881,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,103,00:00:04,221.83,143.42,202.51,2.43,144.16,0.418,33.28,0.885,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,104,00:00:04,221.78,143.19,202.69,2.432,144.11,0.263,101.96,0.885,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,105,00:00:04,221.74,143.1,202.78,2.433,144.1,0.106,117.68,0.887,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,106,00:00:04,221.95,143.26,202.52,2.43,144.1,0.284,323.11,0.884,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,107,00:00:04,222.06,143.08,202.53,2.43,144.04,0.231,56.53,0.883,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,108,00:00:04,222.06,143.27,202.41,2.429,144.09,0.211,270.52,0.877,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,109,00:00:04,222.36,143.24,202.2,2.426,144.03,0.318,7.23,0.871,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,110,00:00:04,223.67,141.89,201.94,2.423,143.5,2.034,45.8,0.874,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,111,00:00:04,222.09,143.19,202.44,2.429,144.07,2.219,219.55,0.892,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,112,00:00:04,221.64,143.31,202.73,2.433,144.17,0.499,195.17,0.895,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,113,00:00:04,221.79,143.41,202.55,2.431,144.16,0.196,327.53,0.896,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,114,00:00:04,221.61,143.55,202.62,2.431,144.23,0.251,216.78,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,115,00:00:04,221.68,143.44,202.62,2.431,144.19,0.142,56.1,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,116,00:00:04,221.73,143.35,202.64,2.432,144.16,0.117,61.43,0.896,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,117,00:00:04,221.67,143.39,202.66,2.432,144.18,0.085,216.0,0.897,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,118,00:00:04,221.54,143.57,202.66,2.432,144.24,0.244,233.71,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,119,00:00:04,221.54,143.57,202.66,2.432,144.24,0.0,144.24,0.898,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,120,00:00:05,221.63,143.61,202.57,2.431,144.24,0.106,339.12,0.9,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,121,00:00:05,221.64,143.45,202.65,2.432,144.2,0.176,84.41,0.9,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,122,00:00:05,221.74,143.57,202.5,2.43,144.21,0.168,310.33,0.9,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,123,00:00:05,221.7,143.62,202.51,2.43,144.23,0.075,228.92,0.901,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,124,00:00:05,221.78,143.65,202.42,2.429,144.22,0.094,339.35,0.901,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,125,00:00:05,222.0,143.61,202.27,2.427,144.18,0.237,9.61,0.9,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,126,00:00:05,222.0,143.61,202.27,2.427,144.18,0.0,144.18,0.9,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,127,00:00:05,222.0,143.61,202.27,2.427,144.18,0.0,144.18,0.9,MID_DEFENSE_LAYER,PERSON,BFSR_01
T_1039,128,00:00:05,222.06,143.46,202.31,2.428,144.13,0.177,68.38,0.901,MID_DEFENSE_LAYER,PERSON,BFSR_01
